id,name,parent_id,created_at,updated_at,children_count,cover,logo,product_template_id,state,status_text,position,suppliers_count,post_tag,products_count,slug,certifiers_count,labels_count,cover_original_content_type,cover_original_filename,cover_original_filesize,logo_original_content_type,logo_original_filename,logo_original_filesize,cover_title,cover_alt,cover_description,logo_title,logo_alt,logo_description
a6b6dac7-6cdf-448f-95c1-211eb8eee647,Brussels sprout,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 09:51:15.620445,2020-08-20 15:26:49.35543,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,14,0,,0,food-and-beverage-brussels-sprout,0,0,,,0,,,0,,,,,,
946e538b-e3da-43e9-9ce8-e1a375ae5639,Jocote,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:51:08.797913,2020-08-20 15:27:33.160804,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,40,0,,0,food-and-beverage-jocote,0,0,,,0,,,0,,,,,,
506c1355-2cc1-4767-acb0-4dc9a51316e6,Pea,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:58:16.489955,2020-08-20 15:28:05.835445,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,59,0,,0,food-and-beverage-pea,0,0,,,0,,,0,,,,,,
c38b9e5a-4111-4521-930e-42b81e8fb47b,Lemon,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:52:25.692901,2020-08-20 15:27:36.322956,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,43,0,,0,food-and-beverage-lemon,0,0,,,0,,,0,,,,,,
cfcf30a6-b85f-4f4c-854a-777c959c11d7,Grandilla,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:46:21.104703,2020-08-20 15:27:23.442905,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,32,0,,0,food-and-beverage-grandilla,0,0,,,0,,,0,,,,,,
d8f7bbe3-2309-4e4b-b0c7-e4409b3fdb48,Mulberry,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:55:54.767856,2020-08-20 15:27:56.302174,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,52,0,,0,food-and-beverage-mulberry,0,0,,,0,,,0,,,,,,
0529bdd0-9fb3-4c0d-b168-6bdeece0d405,Lettuce,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:52:52.864129,2020-08-20 15:27:39.014445,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,44,0,,0,food-and-beverage-lettuce,0,0,,,0,,,0,,,,,,
16158bda-0043-4819-8635-ab251a58a4cc,Peach,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:58:35.971743,2020-08-20 15:28:07.101647,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,60,0,,0,food-and-beverage-peach,0,0,,,0,,,0,,,,,,
8ebee41d-4983-454f-8088-41eb76f83809,Nectarine,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:56:10.520653,2020-08-20 15:27:57.040019,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,53,0,,0,food-and-beverage-nectarine,0,0,,,0,,,0,,,,,,
91593dc5-6ae7-4c6b-a20a-515fd24faa27,Onion,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:56:28.480358,2020-08-20 15:27:57.782618,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,54,0,,0,food-and-beverage-onion,0,0,,,0,,,0,,,,,,
c83728c9-c055-45a4-960f-327e7e58ff11,Sweet onion,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 21:04:06.595235,2020-08-20 15:28:42.208064,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,77,0,,0,food-and-beverage-sweet-onion,0,0,,,0,,,0,,,,,,
a85fbfc6-fa09-41f5-a3c4-efad3bc94a2f,Pineapple,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:59:10.485974,2020-08-20 15:28:09.216446,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,62,0,,0,food-and-beverage-pineapple,0,0,,,0,,,0,,,,,,
ec71df36-beeb-40f3-a0aa-2126a6dea906,Pumpkin,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 21:01:09.466659,2020-08-20 15:28:15.385886,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,67,0,,0,food-and-beverage-pumpkin,0,0,,,0,,,0,,,,,,
4da9216d-dbc2-4260-bb62-1e4e133a9eef,Dragon fruit,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:59:32.767452,2020-08-20 15:28:09.894495,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,63,0,,0,food-and-beverage-dragon-fruit,0,0,,,0,,,0,,,,,,
1665d458-5ecf-4aab-bef8-dbed17e49913,Plum,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:59:55.741874,2020-08-20 15:28:10.633487,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,64,0,,0,food-and-beverage-plum,0,0,,,0,,,0,,,,,,
1d4e9f97-8ac1-486d-ab99-d6debf4bdbe8,Strawberry,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 21:03:11.556708,2020-08-20 15:28:24.725357,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,74,0,,0,food-and-beverage-strawberry,0,0,,,0,,,0,,,,,,
846b0850-a490-498b-8634-a0a3a4497959,Rambutan,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 21:01:28.595478,2020-08-20 15:28:17.14955,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,68,0,,0,food-and-beverage-rambutan,0,0,,,0,,,0,,,,,,
b6d6d6ad-6e78-4f94-9ffb-0d691f066c71,Sweet granadilla,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 21:03:47.698079,2020-08-20 15:28:40.180978,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,76,0,,0,food-and-beverage-sweet-granadilla,0,0,,,0,,,0,,,,,,
d7c8fb92-b67f-40a0-a438-a4f99ed8a6f4,Watermelon,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 21:05:36.278229,2020-08-20 15:28:45.548415,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,81,0,,0,food-and-beverage-watermelon,0,0,,,0,,,0,,,,,,
e618083c-e38e-4923-9763-012b21317ab9,Apple,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 09:33:43.735015,2020-08-20 15:26:33.600323,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,2,0,,0,food-and-beverage-apple,0,0,,,0,,,0,,,,,,
4e7159bd-3786-4a2f-8c18-7270a0ed9a15,Apricot,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 09:34:07.99822,2020-08-20 15:26:37.409038,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,3,0,,0,food-and-beverage-apricot,0,0,,,0,,,0,,,,,,
5e71bb3e-80be-40fd-b672-dd4f23ef736a,Lime,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:53:12.706683,2020-08-20 15:27:40.024777,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,45,0,,0,food-and-beverage-lime,0,0,,,0,,,0,,,,,,
7ff39a43-cce2-4508-ba51-fe4f34787598,Orange,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:56:51.339252,2020-08-20 15:27:58.546542,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,55,0,,0,food-and-beverage-orange,0,0,,,0,,,0,,,,,,
0359590a-01dc-4c42-b60e-dc7631f3c1d9,Nail polish,f270564d-05c5-4b7a-8745-a98974fdc711,2020-08-31 15:37:29.479613,2020-08-31 16:41:30.344756,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,1,1,,4,cosmetics-and-beauty-nail-polish,0,0,,,0,,,0,,,,,,
6d5b94ce-b441-4892-954f-50b3af2ac970,Copoaz,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:42:15.998845,2020-08-20 15:27:20.773848,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,29,0,,0,food-and-beverage-copoazu,0,0,,,0,,,0,,,,,,
88fbdd3e-223c-4d53-9f92-0885a13611bf,Nail file,f270564d-05c5-4b7a-8745-a98974fdc711,2020-08-31 15:43:38.76279,2020-08-31 16:41:32.124544,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,3,0,,0,cosmetics-and-beauty-nail-file,0,0,,,0,,,0,,,,,,
719b3647-4a75-47d7-a36c-8f676f80e6ee,Treats,36f76dce-3976-48ce-bb2b-b8b0a7565af4,2020-08-27 13:01:15.541476,2020-08-27 13:01:20.679462,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled,Coming soon,1,0,,0,livestock-and-petcare-treats,0,0,,,0,,,0,,,,,,
d32ada62-625c-4f27-a738-95cc316bbd2e,Dental floss,0864a7ab-624a-4956-a6d1-662a451fcbb3,2020-08-31 14:59:30.948015,2020-08-31 15:00:17.141729,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,4,0,,0,cosmetics-and-beauty-dental-floss,0,0,,,0,,,0,,,,,,
bd60ba27-5c5b-46dd-a9ae-00cf7fc17aca,Eggplant,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:46:04.589981,2020-08-20 15:27:22.388035,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,31,0,,0,food-and-beverage-eggplant,0,0,,,0,,,0,,,,,,
73cf929e-ad81-498c-a654-8dc03fa9d864,Citron,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 09:56:41.275108,2020-08-20 15:27:04.321515,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,25,0,,0,food-and-beverage-citron,0,0,,,0,,,0,,,,,,
f83f3ab6-ca70-4617-b7f2-f677e951f23e,Rose hip,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 21:02:15.566961,2020-08-20 15:28:19.720924,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,71,0,,0,food-and-beverage-rose-hip,0,0,,,0,,,0,,,,,,
b21499ff-075f-4ba8-a254-ddcd72717e93,Honey and pollen products,ffcce1f2-8e2d-4b25-b3b6-0ba1d0764268,2020-07-28 21:42:21.538616,2020-11-13 11:01:05.582751,0,,,,enabled, ,11,19,,37,food-and-beverage-honey-and-pollen-products,1,0,,,0,,,0,,,,,,
05f12ccf-78ce-4e9b-b67a-2dc91905ffd1,Sun care,1d47f63b-8e49-4309-96e4-e8c6dccd7219,2020-08-31 14:52:55.621064,2020-09-03 14:50:14.353452,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,8,24,,3,cosmetics-and-beauty-sun-care,0,0,,,0,,,0,,,,,,
19f9bdf8-1650-4385-81d8-1605a14642b6,Pants,c2ae8df7-9a79-4d65-91d2-1467aa4bef38,2020-10-28 09:11:06.533302,2020-10-28 13:30:15.395039,0,,,f2be9342-62fc-4793-868e-b3173628a091,enabled, ,6,9,,214,fashion-and-apparel-pants,0,0,,,0,,,0,,,,,,
b1b69d63-45a5-4873-8063-00355db80d43,Calabash,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 09:52:41.054064,2020-08-20 15:26:51.630483,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,17,0,,0,food-and-beverage-calabash,0,0,,,0,,,0,,,,,,
5400754b-9878-45b4-b090-16290c09050d,Mangosteen,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:54:53.071246,2020-08-20 15:27:44.451984,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,49,0,,0,food-and-beverage-mangosteen,0,0,,,0,,,0,,,,,,
b881a627-481e-48d1-bfd8-de2dde5307d4,Passion fruit,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 20:57:24.498618,2020-08-20 15:28:04.811968,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled,Passion fruit,57,0,,0,food-and-beverage-passion-fruit,0,0,,,0,,,0,,,,,,
b2bf82c4-6bad-4489-9b42-e8612d37b35f,Celery,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 09:54:39.390905,2020-08-20 15:27:01.029748,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,21,0,,0,food-and-beverage-celery,0,0,,,0,,,0,,,,,,
2edd211c-c55f-4f8c-957f-0b4c8d5d68ca,Other cotton,1a0c6ae9-dcdc-4c2f-bf8d-bb6fd53efd8e,2020-08-18 12:38:43.712891,2020-08-21 18:20:45.075879,0,,,86c8d37b-3ded-4a14-88b2-80bd3bff8cc7,enabled,Coming soon,5,0,,0,textiles-yarns-and-fibers-other-cotton,0,0,,,0,,,0,,,,,,
ff6a3b3d-67e7-4da5-9381-232137878515,Cape gooseberry,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 09:53:19.002913,2020-08-20 15:26:53.009272,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,18,0,,0,food-and-beverage-cape-gooseberry,0,0,,,0,,,0,,,,,,
15888bc6-8d98-47f2-a18f-2fc1ff5c4404,Raspberry,6b5b7082-3d04-47dc-8151-dbd6a09a0b41,2020-08-17 21:01:56.530187,2020-08-17 21:17:06.675426,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,disabled, ,70,0,,0,food-and-beverage-raspberry,0,0,,,0,,,0,,,,,,
65a942f5-465e-402a-adc0-29cfea4fc8d7,Duck,86143d85-d4f8-495d-8607-c08b762e4bef,2020-07-28 22:06:22.086437,2020-09-28 15:43:40.30958,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,2,0,,0,food-and-beverage-duck,0,0,,,0,,,0,,,,,,
dc46e82d-5ad7-44c7-9225-ad822487dc78,Petcare,6ada5013-a2c9-4a47-bff1-88b98299e6ef,2020-08-18 15:10:47.148133,2020-08-27 13:03:52.290887,4,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled,Coming soon,1,7,,48,livestock-and-petcare-petcare,0,0,,,0,,,0,,,,,,
401d084d-ff82-43bd-ace7-809d3f9e08d9,Toothbrush,0864a7ab-624a-4956-a6d1-662a451fcbb3,2020-08-31 14:55:20.922675,2020-08-31 15:00:13.266932,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,1,0,,0,cosmetics-and-beauty-toothbrush,0,0,,,0,,,0,,,,,,
7467ab00-4753-4c10-ae9e-e14aeae15d9a,Coir,599de445-e713-4420-82b8-31c585522dea,2020-09-01 13:46:54.250114,2020-09-01 13:46:54.250114,0,,,86c8d37b-3ded-4a14-88b2-80bd3bff8cc7,new, ,2,0,,0,,0,0,,,0,,,0,,,,,,
17031cd1-c60e-4e0e-966c-5d531c0f4509,Air fresheners,fbddc009-76ce-4ce9-809b-e09a18e57d89,2020-11-13 15:11:32.465616,2020-11-13 15:11:32.465616,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,new, ,5,17,,80,,0,1,,,0,,,0,,,,,,
9f6d131a-6167-45b6-bd86-523c1c2389de,Hardwood Flooring,5fba7ad8-fd3c-4d7b-8ea3-3de5a3c4890d,2020-09-11 14:20:32.544196,2020-09-11 14:21:44.000774,0,,,,new, ,2,3,,0,,0,3,,,0,,,0,,,,,,
ee603131-55e8-4cf3-8eb5-3b42f50ccc2b,Makeup,1d47f63b-8e49-4309-96e4-e8c6dccd7219,2020-08-31 14:45:15.021331,2020-11-06 16:04:51.310133,6,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,3,40,,3,cosmetics-and-beauty-makeup,0,0,,,0,,,0,,,,,,
9e6cd70a-3baa-4c5c-a27e-5c9c2dd6043c,Canned and baked food,580b9d55-ffc1-46d3-86f4-da1ba3a29a23,2020-07-28 17:12:58.257133,2020-08-07 10:54:44.389836,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,16,108,,706,food-and-beverage-canned-and-baked-food,0,0,,,0,,,0,,,,,,
313bfdf8-f41d-47e1-bceb-1d828aa7a3e3,Dry food,36f76dce-3976-48ce-bb2b-b8b0a7565af4,2020-08-27 13:02:01.884919,2020-08-27 13:02:05.865812,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled,Coming soon,2,0,,0,livestock-and-petcare-dry-food,0,0,,,0,,,0,,,,,,
36f76dce-3976-48ce-bb2b-b8b0a7565af4,Petfood,dc46e82d-5ad7-44c7-9225-ad822487dc78,2020-08-27 12:54:54.230945,2020-08-27 13:03:52.28851,4,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled,Coming soon,1,6,,11,livestock-and-petcare-petfood,0,0,,,0,,,0,,,,,,
d502fa86-09c0-480a-886b-4fb0e0b68936,Wet food,36f76dce-3976-48ce-bb2b-b8b0a7565af4,2020-08-27 13:03:01.053734,2020-08-27 13:03:05.083847,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled,Coming soon,4,0,,0,livestock-and-petcare-wet-food,0,0,,,0,,,0,,,,,,
370fbac9-371e-4223-a73f-89689b8c9945,Floss,0864a7ab-624a-4956-a6d1-662a451fcbb3,2020-08-31 14:59:50.971705,2020-08-31 15:00:18.031597,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,5,1,,1,cosmetics-and-beauty-floss,0,0,,,0,,,0,,,,,,
63685a0b-5a55-4094-a5ee-f1b506e88d13,Flax,599de445-e713-4420-82b8-31c585522dea,2020-09-01 13:47:12.669992,2020-09-01 13:47:12.669992,0,,,86c8d37b-3ded-4a14-88b2-80bd3bff8cc7,new, ,3,2,,0,,0,0,,,0,,,0,,,,,,
50658c35-e7fb-4d11-9da0-99a5ffa8dd7b,Fragrance,1d47f63b-8e49-4309-96e4-e8c6dccd7219,2020-08-31 14:47:06.074141,2020-08-31 21:01:27.360636,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,4,31,,0,cosmetics-and-beauty-fragrance,0,0,,,0,,,0,,,,,,
f270564d-05c5-4b7a-8745-a98974fdc711,Nail care,1d47f63b-8e49-4309-96e4-e8c6dccd7219,2020-08-31 14:51:07.854749,2020-08-31 16:41:32.869511,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,5,32,,0,cosmetics-and-beauty-nail-care,0,0,,,0,,,0,,,,,,
4cba84c6-eb3c-4e09-af64-c32df4277f58,After shave,50658c35-e7fb-4d11-9da0-99a5ffa8dd7b,2020-08-31 15:35:52.070935,2020-08-31 21:01:27.357345,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,enabled, ,3,9,,0,cosmetics-and-beauty-after-shave,0,0,,,0,,,0,,,,,,
973e35e9-ac73-4462-a80b-e0cd92e7315c,Nettle,599de445-e713-4420-82b8-31c585522dea,2020-09-01 13:48:01.998713,2020-09-01 13:48:01.998713,0,,,86c8d37b-3ded-4a14-88b2-80bd3bff8cc7,new, ,5,0,,0,,0,0,,,0,,,0,,,,,,
4e4df385-ed2e-46b9-a67f-cd4e433065c0,Kapok,599de445-e713-4420-82b8-31c585522dea,2020-09-01 13:48:29.281507,2020-09-01 13:48:29.281507,0,,,86c8d37b-3ded-4a14-88b2-80bd3bff8cc7,new, ,6,0,,0,,0,0,,,0,,,0,,,,,,
b9ebc85c-8e73-4abc-8565-7fe2700a3348,Egg substitutes,654966a8-5f04-41e3-8b96-3202c41af087,2020-11-13 15:24:22.911779,2020-11-13 15:24:22.911779,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,new, ,10,2,,2,,0,0,,,0,,,0,,,,,,
eed3bca1-47c3-4d76-9f36-8fa0f4c85ee5,Sweatshirts and Hoodies,c2ae8df7-9a79-4d65-91d2-1467aa4bef38,2020-10-28 09:12:07.35548,2020-10-28 13:30:16.420019,0,,,e2f02684-7a2d-46b0-85ac-467231db9534,enabled, ,9,3,,6,fashion-and-apparel-sweatshirts-and-hoodies,0,0,,,0,,,0,,,,,,
cf7d4202-cc2f-4708-9424-7d3497f26121,Hiking shoes,3ca090e9-f24e-4bfb-b702-5745bd5bd1e4,2020-10-28 09:46:12.034889,2020-10-28 09:46:12.034889,0,,,5f7c499d-bab4-4783-95e7-11d8a564ef86,new, ,6,0,,0,,0,0,,,0,,,0,,,,,,
9f6c304b-41b9-4e87-81a0-410a9d789d2d,Coats and Jackets,c2ae8df7-9a79-4d65-91d2-1467aa4bef38,2020-10-28 09:09:56.843148,2020-10-28 13:30:14.072905,0,,,e2f02684-7a2d-46b0-85ac-467231db9534,enabled, ,3,6,,24,fashion-and-apparel-coats-and-jackets,0,0,,,0,,,0,,,,,,
3ca090e9-f24e-4bfb-b702-5745bd5bd1e4,Shoes,c2ae8df7-9a79-4d65-91d2-1467aa4bef38,2020-10-28 09:34:12.897941,2020-10-28 13:30:19.182483,0,,,781e9fc8-d542-45f9-9f6b-494a040c9f88,enabled, ,16,1,,9,fashion-and-apparel-shoes,0,1,,,0,,,0,,,,,,
2154ef9b-dcbf-4b77-97b8-ad63bffeb3a2,Condiments and Sauces,ffcce1f2-8e2d-4b25-b3b6-0ba1d0764268,2020-07-28 21:41:30.295539,2020-11-13 15:33:44.211194,0,,,,enabled, ,6,105,,420,food-and-beverage-seasonings-and-sauces,0,0,,,0,,,0,,,,,,
83ab351a-a55f-4ec4-8e67-0e6a579a5f3d,Marmoleum,5fba7ad8-fd3c-4d7b-8ea3-3de5a3c4890d,2020-09-11 14:22:05.542079,2020-09-11 14:22:05.542079,0,,,,new, ,4,0,,0,,0,0,,,0,,,0,,,,,,
12fccc1a-0371-41e4-83ca-26fadd99fb9d,Shirts,c2ae8df7-9a79-4d65-91d2-1467aa4bef38,2020-10-28 09:11:35.17278,2020-10-28 13:30:15.794916,0,,,e2f02684-7a2d-46b0-85ac-467231db9534,enabled, ,7,11,,165,fashion-and-apparel-shirts,0,0,,,0,,,0,,,,,,
5098d8a0-3c78-4b1a-a652-690a6022f649,Paints and primers,3cc1e6e5-ca19-4198-889d-98e614794abf,2020-09-11 14:23:07.910052,2020-09-11 14:23:07.910052,0,,,,new, ,1,2,,0,,0,1,,,0,,,0,,,,,,
